code,name,rights_month,rights_date,yuutai_genre,yuutai_content,min_investment
5161,西川ゴム工業,3,2025-03-31,食品,"健康飲料水「ラ・バモントライト」1本（2,500円相当）など",124800
7628,オーハシテクニカ,3,2025-03-31,その他,"自社製品（2,500円相当～）",476500
9831,ヤマダホールディングス,3,2025-03-31,買物券・プリペイドカード,"「築地銀だこ」のほか、グループ店舗で使える優待食事割引券（1,500円相当～）",205500
4923,コタ,3,2025-03-31,食事券,「壱角家」などで使える優待食事無料券（1枚～）,211700
2209,井村屋グループ,3,2025-03-31,その他,「スタジオアリス」で使える優待撮影無料券,203100
9023,東京地下鉄,3,2025-03-31,その他,ミツウロコグループの店舗・通販サイトで使えるeGift（500円相当～）など,210800
9104,商船三井,3,2025-03-31,金券・ギフト,QUOカード（500円相当～）,221000
2594,キーコーヒー,3,2025-03-31,金券・ギフト,QUOカード（500円相当）など,72700
2602,日清オイリオグループ,3,2025-03-31,金券・ギフト,"QUOカード（5,000円相当）",292500
6670,MCJ,3,2025-03-31,買物券・プリペイドカード,「ゴルフ・ドゥ！」で使える優待買物割引券（20％割引：1枚～）など,20700
7191,イントラスト,3,2025-03-31,金券・ギフト,QUOカード（500円相当）など,111400
2179,成学社,3,2025-03-31,その他,"オリジナルマックカード（1,000円相当～）",238500
9020,東日本旅客鉄道,3,2025-03-31,買物券・プリペイドカード,"バイク購入に使える優待買物割引券（30,000円相当）など",39300
1762,高松コンストラクショングループ,3,2025-03-31,その他,"ミネラルウォーター「仙人秘水」（1,100ml：12本）",169100
6333,帝国電機製作所,3,2025-03-31,金券・ギフト,「ソラリアプラザ」のほか、グループ施設で使える優待商品券（500円相当）など,223500
7458,第一興商,3,2025-03-31,金券・ギフト,QUOカード（500円相当～）,164900
3512,日本フエルト,3,2025-03-31,買物券・プリペイドカード,"「モスバーガー」のほか、グループ店舗で使える優待食事割引券（1,000円相当～）",386500
7634,星医療酸器,3,2025-03-31,その他,"自社製品（2,000円相当～）",135000
1417,ミライト・ワン,3,2025-03-31,金券・ギフト,QUOカード（500円相当）,70500
6157,日進工具,3,2025-03-31,金券・ギフト,"QUOカード（1,000円相当～）など",1224000
8158,ソーダニッカ,3,2025-03-31,金券・ギフト,"QUOカード（1,000円相当～）など",129000
9534,北海道瓦斯,3,2025-03-31,買物券・プリペイドカード,"「杵屋」のほか、グループ店舗で使える優待食事割引券（1,000円相当～）",94600
9432,NTT,3,2025-03-31,その他,"自社製品（3,000円相当）",118400
4526,理研ビタミン,3,2025-03-31,カタログギフト,"オリジナルカタログギフト（3,000円相当～）",348900
6371,椿本チエイン,3,2025-03-31,金券・ギフト,"QUOカード（2,000円相当）など",281700
3934,ベネフィットジャパン,3,2025-03-31,買物券・プリペイドカード,"「ラーメン一風堂」のほか、グループ店舗で使える優待食事割引券（2,000円相当～）など",141400
3979,うるる,3,2025-03-31,金券・ギフト,QUOカード（500円相当～）,609000
5463,丸一鋼管,3,2025-03-31,その他,"デジタルギフト（1,000円相当）など",52000
2224,コモ,3,2025-03-31,金券・ギフト,"図書カード(1,000円相当～)",86300
3556,リネットジャパングループ,3,2025-03-31,食事券,「マクドナルド」で使える優待食事無料券の冊子（1冊：18枚～）,603000
7462,CAPITA,3,2025-03-31,金券・ギフト,"QUOカード（1,000円相当）など",447000
5451,ヨドコウ,3,2025-03-31,金券・ギフト,"QUOカード（1,000円相当～）",423300
9355,リンコーコーポレーション,3,2025-03-31,金券・ギフト,"「TOHOシネマズ」で使えるギフトカード（2,000円相当～）",1642500
3068,WDI,3,2025-03-31,その他,オリジナルカレンダー,53040
1925,大和ハウス工業,3,2025-03-31,金券・ギフト,"「プレミアム優待倶楽部」の優待ポイント（3,000円相当～）",539500
3839,ODKソリューションズ,3,2025-03-31,買物券・プリペイドカード,"自社店舗で使える優待利用割引券（10,000円相当～）など",357500
4387,ZUU,3,2025-03-31,買物券・プリペイドカード,"「しゃぶ菜」のほか、グループ店舗で使える優待食事割引券（2,000円相当～）",73500
3113,UNIVA・Oakホールディングス,3,2025-03-31,金券・ギフト,"VJAギフトカード（1,000円相当～）",517000
7130,ヤマエグループホールディングス,3,2025-03-31,金券・ギフト,"「プレミアム優待倶楽部」の優待ポイント（5,000円相当～）など",3573000
2282,日本ハム,3,2025-03-31,カタログギフト,"オリジナルカタログギフト（3,000円相当）",864000
6096,レアジョブ,3,2025-03-31,金券・ギフト,オリジナルQUOカード（500円相当）など,125100
9895,コンセック,3,2025-03-31,金券・ギフト,QUOカード（500円相当～）,227900
5445,アズパートナーズ,3,2025-03-31,金券・ギフト,"QUOカード（2,000円相当）",564000
3750,ADR120S,3,2025-03-31,金券・ギフト,"オリジナルQUOカード（2,000円相当～）",534900
9936,王将フードサービス,3,2025-03-31,金券・ギフト,番組特製QUOカード（500円相当～）,70700
7938,リーガルコーポレーション,3,2025-03-31,買物券・プリペイドカード,ゴールドウインオンラインストアの株主優待割引クーポン（20％割引：1枚～）など,255000
8705,日産証券グループ,3,2025-03-31,金券・ギフト,"QUOカード（1,000円相当～）",56000
7561,ハークスレイ,3,2025-03-31,金券・ギフト,"オリジナルQUOカード（3,000円相当～）",271400
8869,明和地所,3,2025-03-31,カタログギフト,"福井県の特産品カタログギフト（3,000円相当～）",652200
6332,月島ホールディングス,3,2025-03-31,金券・ギフト,"優待ポイント（2,000円相当～）など",628500
5344,MARUWA,3,2025-03-31,買物券・プリペイドカード,"「やきとりの扇屋」のほか、グループ店舗で使える優待食事割引券（5,000円相当～）",11600
4301,アミューズ,3,2025-03-31,買物券・プリペイドカード,「ホームセンターカンセキ」のほか、グループ店舗で使える優待買物割引券（15％割引：2枚～）,85200
7463,アドヴァングループ,3,2025-03-31,金券・ギフト,"「プレミアム優待倶楽部」の優待ポイント（3,000円相当～）",402000
2588,プレミアムウォーターホールディングス,3,2025-03-31,金券・ギフト,"「プレミアム優待倶楽部」の優待ポイント（5,000円相当～）",294500
7562,安楽亭,3,2025-03-31,金券・ギフト,QUOカード（500円相当）,236800
8107,キムラタン,3,2025-03-31,その他,「スタジオアリス」で使える優待撮影無料券,203100
7554,幸楽苑,3,2025-03-31,買物券・プリペイドカード,"「スーパーアークス」のほか、グループ店舗で使える優待買物割引（2,000円相当～）など",313500
7506,ハウス オブ ローゼ,3,2025-03-31,金券・ギフト,"QUOカード（1,000円相当～）など",436000
3853,アステリア,3,2025-03-31,買物券・プリペイドカード,"自社サイトで使える「お買い物eクーポン」（1,000円相当～）",85400
7266,今仙電機製作所,3,2025-03-31,金券・ギフト,QUOカード（500円相当）など,90200
8986,大和証券リビング投資法人,3,2025-03-31,その他,"家事代行サービス「CaSy」に使えるギフト券（8,000円相当）",108100
2801,キッコーマン,3,2025-03-31,買物券・プリペイドカード,「ホテルトラスティ」のほか、グループ施設で使える優待利用割引券（30％割引：1枚）など,363400
5956,トーソー,3,2025-03-31,その他,"人間ドッグや健康診断に使えるマーソギフト券（1,500円相当～）",98900
8418,山口フィナンシャルグループ,3,2025-03-31,その他,おこめ券（880円相当～）,33700
2998,クリアル,3,2025-03-31,金券・ギフト,"QUOカード（1,000円相当～）",345500
7877,永大化工,3,2025-03-31,金券・ギフト,"QUOカード（1,000円相当）",210000
8563,大東銀行,3,2025-03-31,その他,「TOHOシネマズ」のほか、グループ店舗で使える優待映画招待券（2枚～）など,905600
5830,いよぎんホールディングス,3,2025-03-31,その他,"優待内容未定（1,000円相当～）",67900
8129,東邦ホールディングス,3,2025-03-31,食品,「幽学の里米」コシヒカリ（5kg～）,431000
6926,岡谷電機産業,3,2025-03-31,その他,自社製品(800円相当～),211000
9686,東洋テック,3,2025-03-31,金券・ギフト,"QUOカード（1,000円相当～）",187400
5989,エイチワン,3,2025-03-31,金券・ギフト,オリジナルQUOカード（500円相当）など,125100
5729,日本精鉱,3,2025-03-31,金券・ギフト,"QUOカード（2,000円相当）",754000
9467,アルファポリス,3,2025-03-31,金券・ギフト,"「買取王国」で使える優待ポイント（1,000円相当～）など",85400
6111,旭精機工業,3,2025-03-31,金券・ギフト,"QUOカード（1,000円相当～）",267400
6417,SANKYO,3,2025-03-31,金券・ギフト,"QUOカード（1,000円相当）",87800
8769,アドバンテッジリスクマネジメント,3,2025-03-31,金券・ギフト,"健康増進アプリ「QOLism」のポイント（最大2,500円相当～）",434000
9828,Genki Global Dining Concepts,3,2025-03-31,その他,「ラーメン山岡家」のほか、グループ店舗で使えるラーメン無料券（2枚～）など,268000
4733,オービックビジネスコンサルタント,3,2025-03-31,その他,「ニデックオルゴール記念館すわのね」の無料招待など,1883
4650,SDエンターテイメント,3,2025-03-31,金券・ギフト,"QUOカード（1,500円相当～）",365500
6941,山一電機,3,2025-03-31,買物券・プリペイドカード,"「喫茶ルノアール」のほか、グループ店舗で使える優待食事割引券（1,000円相当～）",92800
8045,横浜丸魚,3,2025-03-31,その他,半生讃岐うどん（900g）など,248500
7902,ソノコム,3,2025-03-31,金券・ギフト,"「プレミアム優待倶楽部」の優待ポイント（1,500円相当～）",256200
5252,日本ナレッジ,3,2025-03-31,金券・ギフト,"QUOカード（1,000円相当～）",80000
9357,名港海運,3,2025-03-31,カタログギフト,"島根県産グルメカタログギフト（4,000円相当～）",970000
1515,日鉄鉱業,3,2025-03-31,金券・ギフト,QUOカード（500円相当～）など,32500
2937,サンクゼール,3,2025-03-31,金券・ギフト,"QUOカード（2,000円相当）",593000
7212,エフテック,3,2025-03-31,買物券・プリペイドカード,"「磯丸水産」のほか、グループ店舗で使える優待食事割引券（4,000円相当～）",202100
9843,ニトリホールディングス,3,2025-03-31,買物券・プリペイドカード,"「古本市場」のほか、グループ店舗で使える優待買物割引券（2,000円相当～）",134000
7637,白銅,3,2025-03-31,金券・ギフト,"QUOカードPay（1,000円相当～）",102000
